X (Second),CH1 (Volt),CH2 (Volt),
-4.14008e+00,-2.48e+00,-1.04e+00,
-4.14006e+00,-2.56e+00,-1.04e+00,
-4.14004e+00,-2.48e+00,-1.04e+00,
-4.14002e+00,-2.48e+00,-1.04e+00,
-4.14000e+00,-2.48e+00,-1.04e+00,
-4.13998e+00,-2.40e+00,-1.04e+00,
-4.13996e+00,-2.48e+00,-9.60e-01,
-4.13994e+00,-2.48e+00,-1.04e+00,
-4.13992e+00,-2.48e+00,-1.04e+00,
-4.13990e+00,-2.48e+00,-1.04e+00,
-4.13988e+00,-2.48e+00,-1.04e+00,
-4.13986e+00,-2.48e+00,-1.04e+00,
-4.13984e+00,-2.48e+00,-1.04e+00,
-4.13982e+00,-2.40e+00,-1.04e+00,
-4.13980e+00,-2.40e+00,-1.04e+00,
-4.13979e+00,-2.48e+00,-1.04e+00,
-4.13977e+00,-2.48e+00,-1.04e+00,
-4.13975e+00,-2.40e+00,-1.04e+00,
-4.13973e+00,-2.48e+00,-1.04e+00,
-4.13971e+00,-2.48e+00,-1.04e+00,
-4.13969e+00,-2.48e+00,-1.04e+00,
-4.13967e+00,-2.48e+00,-1.04e+00,
-4.13965e+00,-2.48e+00,-1.04e+00,
-4.13963e+00,-2.40e+00,-1.04e+00,
-4.13961e+00,-2.48e+00,-1.04e+00,
-4.13959e+00,-2.48e+00,-1.04e+00,
-4.13957e+00,-2.48e+00,-1.04e+00,
-4.13955e+00,-2.48e+00,-1.04e+00,
-4.13953e+00,-2.48e+00,-1.04e+00,
-4.13951e+00,-2.48e+00,-1.04e+00,
-4.13949e+00,-2.40e+00,-1.04e+00,
-4.13947e+00,-2.48e+00,-1.04e+00,
-4.13945e+00,-2.48e+00,-1.04e+00,
-4.13943e+00,-2.48e+00,-1.04e+00,
-4.13941e+00,-2.48e+00,-1.04e+00,
-4.13939e+00,-2.48e+00,-9.60e-01,
-4.13937e+00,-2.48e+00,-1.04e+00,
-4.13936e+00,-2.48e+00,-1.04e+00,
-4.13934e+00,-2.48e+00,-1.04e+00,
-4.13932e+00,-2.48e+00,-1.04e+00,
-4.13930e+00,-2.48e+00,-1.04e+00,
-4.13928e+00,-2.48e+00,-1.04e+00,
-4.13926e+00,-2.56e+00,-1.04e+00,
-4.13924e+00,-2.48e+00,-1.04e+00,
-4.13922e+00,-2.48e+00,-1.04e+00,
-4.13920e+00,-2.48e+00,-9.60e-01,
-4.13918e+00,-2.40e+00,-1.04e+00,
-4.13916e+00,-2.48e+00,-1.04e+00,
-4.13914e+00,-2.48e+00,-1.04e+00,
-4.13912e+00,-2.48e+00,-1.04e+00,
-4.13910e+00,-2.48e+00,-1.04e+00,
-4.13908e+00,-2.48e+00,-1.04e+00,
-4.13906e+00,-2.48e+00,-1.04e+00,
-4.13904e+00,-2.48e+00,-1.04e+00,
-4.13902e+00,-2.48e+00,-1.04e+00,
-4.13900e+00,-2.48e+00,-1.04e+00,
-4.13898e+00,-2.40e+00,-9.60e-01,
-4.13896e+00,-2.48e+00,-1.04e+00,
-4.13895e+00,-2.48e+00,-1.04e+00,
-4.13893e+00,-2.48e+00,-1.04e+00,
-4.13891e+00,-2.48e+00,-1.04e+00,
-4.13889e+00,-2.48e+00,-1.04e+00,
-4.13887e+00,-2.48e+00,-1.04e+00,
-4.13885e+00,-2.48e+00,-1.04e+00,
-4.13883e+00,-2.48e+00,-1.04e+00,
-4.13881e+00,-2.48e+00,-1.04e+00,
-4.13879e+00,-2.48e+00,-1.04e+00,
-4.13877e+00,-2.48e+00,-1.04e+00,
-4.13875e+00,-2.48e+00,-1.04e+00,
-4.13873e+00,-2.48e+00,-1.04e+00,
-4.13871e+00,-2.48e+00,-1.04e+00,
-4.13869e+00,-2.48e+00,-1.04e+00,
-4.13867e+00,-2.48e+00,-1.04e+00,
-4.13865e+00,-2.48e+00,-1.04e+00,
-4.13863e+00,-2.48e+00,-1.04e+00,
-4.13861e+00,-2.48e+00,-1.04e+00,
-4.13859e+00,-2.48e+00,-1.04e+00,
-4.13857e+00,-2.48e+00,-1.04e+00,
-4.13855e+00,-2.48e+00,-1.04e+00,
-4.13854e+00,-2.48e+00,-1.04e+00,
-4.13852e+00,-2.48e+00,-1.04e+00,
-4.13850e+00,-2.40e+00,-1.04e+00,
-4.13848e+00,-2.40e+00,-1.04e+00,
-4.13846e+00,-2.48e+00,-1.04e+00,
-4.13844e+00,-2.56e+00,-1.04e+00,
-4.13842e+00,-2.48e+00,-1.04e+00,
-4.13840e+00,-2.48e+00,-1.04e+00,
-4.13838e+00,-2.48e+00,-1.04e+00,
-4.13836e+00,-2.48e+00,-1.04e+00,
-4.13834e+00,-2.48e+00,-1.04e+00,
-4.13832e+00,-2.48e+00,-1.04e+00,
-4.13830e+00,-2.48e+00,-1.04e+00,
-4.13828e+00,-2.48e+00,-1.04e+00,
-4.13826e+00,-2.40e+00,-1.04e+00,
-4.13824e+00,-2.40e+00,-1.04e+00,
-4.13822e+00,-2.48e+00,-1.04e+00,
-4.13820e+00,-2.48e+00,-1.04e+00,
-4.13818e+00,-2.40e+00,-1.04e+00,
-4.13816e+00,-2.48e+00,-1.04e+00,
-4.13814e+00,-2.48e+00,-1.04e+00,
-4.13812e+00,-2.48e+00,-1.04e+00,
-4.13811e+00,-2.40e+00,-1.04e+00,
-4.13809e+00,-2.48e+00,-1.04e+00,
-4.13807e+00,-2.48e+00,-1.04e+00,
-4.13805e+00,-2.48e+00,-1.04e+00,
-4.13803e+00,-2.48e+00,-1.04e+00,
-4.13801e+00,-2.48e+00,-1.04e+00,
-4.13799e+00,-2.48e+00,-1.04e+00,
-4.13797e+00,-2.48e+00,-1.04e+00,
-4.13795e+00,-2.48e+00,-1.04e+00,
-4.13793e+00,-2.48e+00,-1.04e+00,
-4.13791e+00,-2.48e+00,-1.04e+00,
-4.13789e+00,-2.48e+00,-1.04e+00,
-4.13787e+00,-2.40e+00,-1.04e+00,
-4.13785e+00,-2.40e+00,-1.04e+00,
-4.13783e+00,-2.48e+00,-1.04e+00,
-4.13781e+00,-2.48e+00,-1.04e+00,
-4.13779e+00,-2.48e+00,-1.04e+00,
-4.13777e+00,-2.48e+00,-1.04e+00,
-4.13775e+00,-2.48e+00,-1.04e+00,
-4.13773e+00,-2.48e+00,-1.04e+00,
-4.13771e+00,-2.40e+00,-1.04e+00,
-4.13770e+00,-2.40e+00,-1.04e+00,
-4.13768e+00,-2.48e+00,-1.04e+00,
-4.13766e+00,-2.48e+00,-1.04e+00,
-4.13764e+00,-2.48e+00,-1.04e+00,
-4.13762e+00,-2.40e+00,-1.04e+00,
-4.13760e+00,-2.48e+00,-1.04e+00,
-4.13758e+00,-2.48e+00,-1.04e+00,
-4.13756e+00,-2.48e+00,-1.04e+00,
-4.13754e+00,-2.48e+00,-1.04e+00,
-4.13752e+00,-2.48e+00,-1.04e+00,
-4.13750e+00,-2.48e+00,-1.04e+00,
-4.13748e+00,-2.40e+00,-1.04e+00,
-4.13746e+00,-2.48e+00,-1.04e+00,
-4.13744e+00,-2.48e+00,-1.04e+00,
-4.13742e+00,-2.48e+00,-1.04e+00,
-4.13740e+00,-2.48e+00,-1.04e+00,
-4.13738e+00,-2.48e+00,-1.04e+00,
-4.13736e+00,-2.48e+00,-1.04e+00,
-4.13734e+00,-2.40e+00,-1.04e+00,
-4.13732e+00,-2.48e+00,-1.04e+00,
-4.13730e+00,-2.48e+00,-1.04e+00,
-4.13729e+00,-2.48e+00,-1.04e+00,
-4.13727e+00,-2.56e+00,-1.04e+00,
-4.13725e+00,-2.48e+00,-1.04e+00,
-4.13723e+00,-2.48e+00,-1.04e+00,
-4.13721e+00,-2.40e+00,-1.04e+00,
-4.13719e+00,-2.48e+00,-1.04e+00,
-4.13717e+00,-2.48e+00,-1.04e+00,
-4.13715e+00,-2.48e+00,-1.04e+00,
-4.13713e+00,-2.48e+00,-1.04e+00,
-4.13711e+00,-2.40e+00,-1.04e+00,
-4.13709e+00,-2.48e+00,-1.04e+00,
-4.13707e+00,-2.40e+00,-1.04e+00,
-4.13705e+00,-2.48e+00,-1.04e+00,
-4.13703e+00,-2.48e+00,-1.04e+00,
-4.13701e+00,-2.48e+00,-1.04e+00,
-4.13699e+00,-2.48e+00,-1.04e+00,
-4.13697e+00,-2.48e+00,-1.04e+00,
-4.13695e+00,-2.48e+00,-1.04e+00,
-4.13693e+00,-2.40e+00,-1.04e+00,
-4.13691e+00,-2.48e+00,-1.04e+00,
-4.13689e+00,-2.48e+00,-1.04e+00,
-4.13687e+00,-2.48e+00,-1.04e+00,
-4.13686e+00,-2.40e+00,-1.04e+00,
-4.13684e+00,-2.48e+00,-1.04e+00,
-4.13682e+00,-2.48e+00,-1.04e+00,
-4.13680e+00,-2.48e+00,-1.04e+00,
-4.13678e+00,-2.48e+00,-1.04e+00,
-4.13676e+00,-2.48e+00,-1.04e+00,
-4.13674e+00,-2.48e+00,-1.04e+00,
-4.13672e+00,-2.48e+00,-1.04e+00,
-4.13670e+00,-2.48e+00,-1.04e+00,
-4.13668e+00,-2.48e+00,-1.04e+00,
-4.13666e+00,-2.40e+00,-1.04e+00,
-4.13664e+00,-2.48e+00,-1.04e+00,
-4.13662e+00,-2.40e+00,-1.04e+00,
-4.13660e+00,-2.48e+00,-1.04e+00,
-4.13658e+00,-2.40e+00,-1.04e+00,
-4.13656e+00,-2.40e+00,-1.04e+00,
-4.13654e+00,-2.48e+00,-1.04e+00,
-4.13652e+00,-2.48e+00,-9.60e-01,
-4.13650e+00,-2.48e+00,-1.04e+00,
-4.13648e+00,-2.48e+00,-1.04e+00,
-4.13646e+00,-2.40e+00,-1.04e+00,
-4.13645e+00,-2.48e+00,-1.04e+00,
-4.13643e+00,-2.40e+00,-1.04e+00,
-4.13641e+00,-2.48e+00,-1.04e+00,
-4.13639e+00,-2.48e+00,-1.04e+00,
-4.13637e+00,-2.48e+00,-1.04e+00,
-4.13635e+00,-2.48e+00,-1.04e+00,
-4.13633e+00,-2.48e+00,-1.04e+00,
-4.13631e+00,-2.48e+00,-1.04e+00,
-4.13629e+00,-2.48e+00,-1.04e+00,
-4.13627e+00,-2.48e+00,-1.04e+00,
-4.13625e+00,-2.48e+00,-1.04e+00,
-4.13623e+00,-2.48e+00,-1.04e+00,
-4.13621e+00,-2.40e+00,-1.04e+00,
-4.13619e+00,-2.48e+00,-1.04e+00,
-4.13617e+00,-2.48e+00,-1.04e+00,
-4.13615e+00,-2.48e+00,-1.04e+00,
-4.13613e+00,-2.48e+00,-1.04e+00,
-4.13611e+00,-2.48e+00,-1.04e+00,
-4.13609e+00,-2.48e+00,-1.04e+00,
-4.13607e+00,-2.40e+00,-1.04e+00,
-4.13605e+00,-2.48e+00,-1.04e+00,
-4.13603e+00,-2.48e+00,-1.04e+00,
-4.13602e+00,-2.48e+00,-1.04e+00,
-4.13600e+00,-2.48e+00,-1.04e+00,
-4.13598e+00,-2.40e+00,-1.04e+00,
-4.13596e+00,-2.48e+00,-1.04e+00,
-4.13594e+00,-2.48e+00,-1.04e+00,
-4.13592e+00,-2.48e+00,-1.04e+00,
-4.13590e+00,-2.40e+00,-1.04e+00,
-4.13588e+00,-2.48e+00,-1.04e+00,
-4.13586e+00,-2.48e+00,-1.04e+00,
-4.13584e+00,-2.48e+00,-1.04e+00,
-4.13582e+00,-2.48e+00,-1.04e+00,
-4.13580e+00,-2.48e+00,-1.04e+00,
-4.13578e+00,-2.48e+00,-1.04e+00,
-4.13576e+00,-2.40e+00,-1.04e+00,
-4.13574e+00,-2.48e+00,-1.04e+00,
-4.13572e+00,-2.48e+00,-1.04e+00,
-4.13570e+00,-2.40e+00,-1.04e+00,
-4.13568e+00,-2.48e+00,-1.04e+00,
-4.13566e+00,-2.40e+00,-1.04e+00,
-4.13564e+00,-2.48e+00,-1.04e+00,
-4.13562e+00,-2.48e+00,-1.04e+00,
-4.13561e+00,-2.40e+00,-1.04e+00,
-4.13559e+00,-2.40e+00,-1.04e+00,
-4.13557e+00,-2.48e+00,-1.04e+00,
-4.13555e+00,-2.40e+00,-1.04e+00,
-4.13553e+00,-2.40e+00,-1.04e+00,
-4.13551e+00,-2.48e+00,-1.04e+00,
-4.13549e+00,-2.48e+00,-1.04e+00,
-4.13547e+00,-2.48e+00,-1.04e+00,
-4.13545e+00,-2.48e+00,-1.04e+00,
-4.13543e+00,-2.48e+00,-1.04e+00,
-4.13541e+00,-2.48e+00,-1.04e+00,
-4.13539e+00,-2.48e+00,-1.04e+00,
-4.13537e+00,-2.40e+00,-1.04e+00,
-4.13535e+00,-2.48e+00,-1.04e+00,
-4.13533e+00,-2.48e+00,-1.04e+00,
-4.13531e+00,-2.48e+00,-1.04e+00,
-4.13529e+00,-2.40e+00,-9.60e-01,
-4.13527e+00,-2.48e+00,-1.04e+00,
-4.13525e+00,-2.40e+00,-1.04e+00,
-4.13523e+00,-2.48e+00,-1.04e+00,
-4.13521e+00,-2.40e+00,-1.04e+00,
-4.13520e+00,-2.48e+00,-1.04e+00,
-4.13518e+00,-2.48e+00,-1.04e+00,
-4.13516e+00,-2.40e+00,-1.04e+00,
-4.13514e+00,-2.40e+00,-1.04e+00,
-4.13512e+00,-2.40e+00,-1.04e+00,
-4.13510e+00,-2.48e+00,-1.04e+00,
-4.13508e+00,-2.48e+00,-1.04e+00,
-4.13506e+00,-2.40e+00,-1.04e+00,
-4.13504e+00,-2.40e+00,-1.04e+00,
-4.13502e+00,-2.48e+00,-1.04e+00,
-4.13500e+00,-2.48e+00,-1.04e+00,
-4.13498e+00,-2.48e+00,-1.04e+00,
-4.13496e+00,-2.48e+00,-1.04e+00,
-4.13494e+00,-2.48e+00,-1.04e+00,
-4.13492e+00,-2.48e+00,-1.04e+00,
-4.13490e+00,-2.48e+00,-1.04e+00,
-4.13488e+00,-2.48e+00,-1.04e+00,
-4.13486e+00,-2.48e+00,-1.04e+00,
-4.13484e+00,-2.48e+00,-1.04e+00,
-4.13482e+00,-2.40e+00,-1.04e+00,
-4.13480e+00,-2.40e+00,-1.04e+00,
-4.13479e+00,-2.48e+00,-1.04e+00,
-4.13477e+00,-2.48e+00,-1.04e+00,
-4.13475e+00,-2.40e+00,-1.04e+00,
-4.13473e+00,-2.48e+00,-1.04e+00,
-4.13471e+00,-2.40e+00,-1.04e+00,
-4.13469e+00,-2.48e+00,-1.04e+00,
-4.13467e+00,-2.40e+00,-1.04e+00,
-4.13465e+00,-2.48e+00,-1.04e+00,
-4.13463e+00,-2.48e+00,-1.04e+00,
-4.13461e+00,-2.40e+00,-1.04e+00,
-4.13459e+00,-2.40e+00,-1.04e+00,
-4.13457e+00,-2.48e+00,-1.04e+00,
-4.13455e+00,-2.48e+00,-1.04e+00,
-4.13453e+00,-2.40e+00,-1.04e+00,
-4.13451e+00,-2.40e+00,-1.04e+00,
-4.13449e+00,-2.48e+00,-1.04e+00,
-4.13447e+00,-2.48e+00,-1.04e+00,
-4.13445e+00,-2.40e+00,-1.04e+00,
-4.13443e+00,-2.40e+00,-1.04e+00,
-4.13441e+00,-2.40e+00,-1.04e+00,
-4.13439e+00,-2.40e+00,-1.04e+00,
-4.13438e+00,-2.48e+00,-1.04e+00,
-4.13436e+00,-2.40e+00,-1.04e+00,
-4.13434e+00,-2.48e+00,-1.04e+00,
-4.13432e+00,-2.48e+00,-1.04e+00,
-4.13430e+00,-2.48e+00,-1.04e+00,
-4.13428e+00,-2.40e+00,-1.04e+00,
-4.13426e+00,-2.40e+00,-1.04e+00,
-4.13424e+00,-2.48e+00,-1.04e+00,
-4.13422e+00,-2.48e+00,-1.04e+00,
-4.13420e+00,-2.40e+00,-1.04e+00,
-4.13418e+00,-2.48e+00,-1.04e+00,
-4.13416e+00,-2.40e+00,-1.04e+00,
-4.13414e+00,-2.48e+00,-1.04e+00,
-4.13412e+00,-2.40e+00,-1.04e+00,
-4.13410e+00,-2.48e+00,-1.04e+00,
-4.13408e+00,-2.48e+00,-1.04e+00,
-4.13406e+00,-2.40e+00,-1.04e+00,
-4.13404e+00,-2.40e+00,-1.04e+00,
-4.13402e+00,-2.40e+00,-1.04e+00,
-4.13400e+00,-2.40e+00,-1.04e+00,
-4.13398e+00,-2.40e+00,-1.04e+00,
-4.13396e+00,-2.40e+00,-1.04e+00,
-4.13394e+00,-2.48e+00,-1.04e+00,
-4.13393e+00,-2.48e+00,-1.04e+00,
-4.13391e+00,-2.40e+00,-1.04e+00,
-4.13389e+00,-2.40e+00,-1.04e+00,
-4.13387e+00,-2.40e+00,-1.04e+00,
-4.13385e+00,-2.48e+00,-1.04e+00,
-4.13383e+00,-2.40e+00,-1.04e+00,
-4.13381e+00,-2.40e+00,-1.04e+00,
-4.13379e+00,-2.48e+00,-1.04e+00,
-4.13377e+00,-2.48e+00,-1.04e+00,
-4.13375e+00,-2.48e+00,-1.04e+00,
-4.13373e+00,-2.48e+00,-1.04e+00,
-4.13371e+00,-2.40e+00,-1.04e+00,
-4.13369e+00,-2.48e+00,-1.04e+00,
-4.13367e+00,-2.48e+00,-1.04e+00,
-4.13365e+00,-2.40e+00,-1.04e+00,
-4.13363e+00,-2.48e+00,-1.04e+00,
-4.13361e+00,-2.48e+00,-1.04e+00,
-4.13359e+00,-2.48e+00,-1.04e+00,
-4.13357e+00,-2.40e+00,-1.04e+00,
-4.13355e+00,-2.48e+00,-1.04e+00,
-4.13353e+00,-2.48e+00,-1.04e+00,
-4.13352e+00,-2.40e+00,-1.04e+00,
-4.13350e+00,-2.48e+00,-1.04e+00,
-4.13348e+00,-2.48e+00,-1.04e+00,
-4.13346e+00,-2.48e+00,-1.04e+00,
-4.13344e+00,-2.40e+00,-9.60e-01,
-4.13342e+00,-2.48e+00,-1.04e+00,
-4.13340e+00,-2.40e+00,-1.04e+00,
-4.13338e+00,-2.48e+00,-1.04e+00,
-4.13336e+00,-2.48e+00,-1.04e+00,
-4.13334e+00,-2.48e+00,-1.04e+00,
-4.13332e+00,-2.40e+00,-1.04e+00,
-4.13330e+00,-2.48e+00,-1.04e+00,
-4.13328e+00,-2.48e+00,-1.04e+00,
-4.13326e+00,-2.40e+00,-1.04e+00,
-4.13324e+00,-2.48e+00,-1.04e+00,
-4.13322e+00,-2.48e+00,-1.04e+00,
-4.13320e+00,-2.48e+00,-1.04e+00,
-4.13318e+00,-2.40e+00,-1.04e+00,
-4.13316e+00,-2.48e+00,-1.04e+00,
-4.13314e+00,-2.48e+00,-1.04e+00,
-4.13312e+00,-2.40e+00,-1.04e+00,
-4.13311e+00,-2.40e+00,-1.04e+00,
-4.13309e+00,-2.48e+00,-1.04e+00,
-4.13307e+00,-2.40e+00,-1.04e+00,
-4.13305e+00,-2.48e+00,-1.04e+00,
-4.13303e+00,-2.40e+00,-1.04e+00,
-4.13301e+00,-2.40e+00,-1.04e+00,
-4.13299e+00,-2.40e+00,-1.04e+00,
-4.13297e+00,-2.48e+00,-1.04e+00,
-4.13295e+00,-2.40e+00,-1.04e+00,
-4.13293e+00,-2.40e+00,-1.04e+00,
-4.13291e+00,-2.48e+00,-1.04e+00,
-4.13289e+00,-2.48e+00,-1.04e+00,
-4.13287e+00,-2.40e+00,-1.04e+00,
-4.13285e+00,-2.40e+00,-1.04e+00,
-4.13283e+00,-2.40e+00,-1.04e+00,
-4.13281e+00,-2.40e+00,-1.04e+00,
-4.13279e+00,-2.40e+00,-1.04e+00,
-4.13277e+00,-2.40e+00,-1.04e+00,
-4.13275e+00,-2.48e+00,-1.04e+00,
-4.13273e+00,-2.40e+00,-1.04e+00,
-4.13271e+00,-2.40e+00,-1.04e+00,
-4.13270e+00,-2.40e+00,-1.04e+00,
-4.13268e+00,-2.48e+00,-1.04e+00,
-4.13266e+00,-2.40e+00,-1.04e+00,
-4.13264e+00,-2.40e+00,-1.04e+00,
-4.13262e+00,-2.40e+00,-1.04e+00,
-4.13260e+00,-2.48e+00,-1.04e+00,
-4.13258e+00,-2.48e+00,-1.04e+00,
-4.13256e+00,-2.40e+00,-1.04e+00,
-4.13254e+00,-2.40e+00,-1.04e+00,
-4.13252e+00,-2.40e+00,-1.04e+00,
-4.13250e+00,-2.48e+00,-1.04e+00,
-4.13248e+00,-2.40e+00,-1.04e+00,
-4.13246e+00,-2.48e+00,-1.04e+00,
-4.13244e+00,-2.40e+00,-1.04e+00,
-4.13242e+00,-2.48e+00,-1.04e+00,
-4.13240e+00,-2.40e+00,-1.04e+00,
-4.13238e+00,-2.40e+00,-1.04e+00,
-4.13236e+00,-2.48e+00,-1.04e+00,
-4.13234e+00,-2.40e+00,-1.04e+00,
-4.13232e+00,-2.40e+00,-1.04e+00,
-4.13230e+00,-2.40e+00,-1.04e+00,
-4.13229e+00,-2.48e+00,-1.04e+00,
-4.13227e+00,-2.40e+00,-1.04e+00,
-4.13225e+00,-2.40e+00,-1.04e+00,
-4.13223e+00,-2.40e+00,-1.04e+00,
-4.13221e+00,-2.48e+00,-1.04e+00,
-4.13219e+00,-2.40e+00,-1.04e+00,
-4.13217e+00,-2.40e+00,-1.04e+00,
-4.13215e+00,-2.48e+00,-1.04e+00,
-4.13213e+00,-2.48e+00,-1.04e+00,
-4.13211e+00,-2.48e+00,-1.04e+00,
-4.13209e+00,-2.40e+00,-1.04e+00,
-4.13207e+00,-2.48e+00,-1.04e+00,
-4.13205e+00,-2.40e+00,-1.04e+00,
-4.13203e+00,-2.40e+00,-1.04e+00,
-4.13201e+00,-2.40e+00,-1.04e+00,
-4.13199e+00,-2.48e+00,-1.04e+00,
-4.13197e+00,-2.40e+00,-1.04e+00,
-4.13195e+00,-2.40e+00,-1.04e+00,
-4.13193e+00,-2.40e+00,-1.04e+00,
-4.13191e+00,-2.40e+00,-1.04e+00,
-4.13189e+00,-2.40e+00,-1.04e+00,
-4.13188e+00,-2.48e+00,-1.04e+00,
-4.13186e+00,-2.40e+00,-1.12e+00,
-4.13184e+00,-2.40e+00,-1.04e+00,
-4.13182e+00,-2.40e+00,-1.04e+00,
-4.13180e+00,-2.48e+00,-1.04e+00,
-4.13178e+00,-2.40e+00,-1.04e+00,
-4.13176e+00,-2.48e+00,-1.04e+00,
-4.13174e+00,-2.40e+00,-1.04e+00,
-4.13172e+00,-2.40e+00,-1.04e+00,
-4.13170e+00,-2.40e+00,-1.04e+00,
-4.13168e+00,-2.40e+00,-1.04e+00,
-4.13166e+00,-2.40e+00,-1.04e+00,
-4.13164e+00,-2.40e+00,-1.04e+00,
-4.13162e+00,-2.40e+00,-1.04e+00,
-4.13160e+00,-2.40e+00,-1.04e+00,
-4.13158e+00,-2.40e+00,-1.04e+00,
-4.13156e+00,-2.40e+00,-1.04e+00,
-4.13154e+00,-2.40e+00,-1.04e+00,
-4.13152e+00,-2.40e+00,-1.04e+00,
-4.13150e+00,-2.48e+00,-1.04e+00,
-4.13148e+00,-2.40e+00,-1.04e+00,
-4.13146e+00,-2.40e+00,-1.04e+00,
-4.13145e+00,-2.40e+00,-1.04e+00,
-4.13143e+00,-2.40e+00,-1.04e+00,
-4.13141e+00,-2.40e+00,-1.04e+00,
-4.13139e+00,-2.40e+00,-1.04e+00,
-4.13137e+00,-2.40e+00,-1.04e+00,
-4.13135e+00,-2.40e+00,-1.04e+00,
-4.13133e+00,-2.40e+00,-1.04e+00,
-4.13131e+00,-2.40e+00,-1.04e+00,
-4.13129e+00,-2.40e+00,-1.04e+00,
-4.13127e+00,-2.40e+00,-1.04e+00,
-4.13125e+00,-2.40e+00,-1.04e+00,
-4.13123e+00,-2.40e+00,-1.04e+00,
-4.13121e+00,-2.48e+00,-1.04e+00,
-4.13119e+00,-2.40e+00,-1.04e+00,
-4.13117e+00,-2.40e+00,-1.04e+00,
-4.13115e+00,-2.48e+00,-1.04e+00,
-4.13113e+00,-2.48e+00,-1.04e+00,
-4.13111e+00,-2.40e+00,-1.04e+00,
-4.13109e+00,-2.40e+00,-1.04e+00,
-4.13107e+00,-2.40e+00,-1.04e+00,
-4.13105e+00,-2.40e+00,-1.04e+00,
-4.13103e+00,-2.40e+00,-1.04e+00,
-4.13102e+00,-2.40e+00,-1.04e+00,
-4.13100e+00,-2.40e+00,-1.04e+00,
-4.13098e+00,-2.48e+00,-1.04e+00,
-4.13096e+00,-2.40e+00,-1.04e+00,
-4.13094e+00,-2.40e+00,-1.04e+00,
-4.13092e+00,-2.48e+00,-1.04e+00,
-4.13090e+00,-2.40e+00,-1.04e+00,
-4.13088e+00,-2.48e+00,-1.04e+00,
-4.13086e+00,-2.40e+00,-1.04e+00,
-4.13084e+00,-2.40e+00,-1.04e+00,
-4.13082e+00,-2.40e+00,-1.04e+00,
-4.13080e+00,-2.40e+00,-1.04e+00,
-4.13078e+00,-2.40e+00,-1.04e+00,
-4.13076e+00,-2.40e+00,-1.04e+00,
-4.13074e+00,-2.48e+00,-1.04e+00,
-4.13072e+00,-2.40e+00,-1.04e+00,
-4.13070e+00,-2.40e+00,-1.04e+00,
-4.13068e+00,-2.40e+00,-1.04e+00,
-4.13066e+00,-2.40e+00,-1.04e+00,
-4.13064e+00,-2.48e+00,-1.04e+00,
-4.13062e+00,-2.40e+00,-1.04e+00,
-4.13061e+00,-2.40e+00,-1.04e+00,
-4.13059e+00,-2.40e+00,-1.04e+00,
-4.13057e+00,-2.40e+00,-1.04e+00,
-4.13055e+00,-2.40e+00,-1.04e+00,
-4.13053e+00,-2.40e+00,-1.04e+00,
-4.13051e+00,-2.40e+00,-1.04e+00,
-4.13049e+00,-2.40e+00,-1.04e+00,
-4.13047e+00,-2.40e+00,-1.04e+00,
-4.13045e+00,-2.40e+00,-1.04e+00,
-4.13043e+00,-2.40e+00,-1.04e+00,
-4.13041e+00,-2.48e+00,-1.04e+00,
-4.13039e+00,-2.48e+00,-1.04e+00,
-4.13037e+00,-2.40e+00,-1.04e+00,
-4.13035e+00,-2.48e+00,-1.04e+00,
-4.13033e+00,-2.40e+00,-1.04e+00,
-4.13031e+00,-2.40e+00,-1.04e+00,
-4.13029e+00,-2.40e+00,-1.04e+00,
-4.13027e+00,-2.40e+00,-1.04e+00,
-4.13025e+00,-2.48e+00,-1.04e+00,
-4.13023e+00,-2.40e+00,-1.04e+00,
-4.13021e+00,-2.40e+00,-1.04e+00,
-4.13020e+00,-2.40e+00,-1.04e+00,
-4.13018e+00,-2.48e+00,-1.04e+00,
-4.13016e+00,-2.40e+00,-1.04e+00,
-4.13014e+00,-2.40e+00,-1.04e+00,
-4.13012e+00,-2.40e+00,-1.04e+00,
-4.13010e+00,-2.48e+00,-1.04e+00,
-4.13008e+00,-2.40e+00,-1.04e+00,
-4.13006e+00,-2.32e+00,-1.04e+00,
-4.13004e+00,-2.40e+00,-1.04e+00,
-4.13002e+00,-2.40e+00,-1.04e+00,
-4.13000e+00,-2.48e+00,-1.04e+00,
-4.12998e+00,-2.40e+00,-1.04e+00,
-4.12996e+00,-2.40e+00,-1.04e+00,
-4.12994e+00,-2.40e+00,-1.04e+00,
-4.12992e+00,-2.40e+00,-1.04e+00,
-4.12990e+00,-2.40e+00,-1.04e+00,
-4.12988e+00,-2.48e+00,-1.04e+00,
-4.12986e+00,-2.40e+00,-1.04e+00,
-4.12984e+00,-2.40e+00,-1.04e+00,
-4.12982e+00,-2.48e+00,-1.04e+00,
-4.12980e+00,-2.40e+00,-1.04e+00,
-4.12979e+00,-2.40e+00,-1.04e+00,
-4.12977e+00,-2.40e+00,-1.04e+00,
-4.12975e+00,-2.40e+00,-1.04e+00,
-4.12973e+00,-2.40e+00,-1.04e+00,
-4.12971e+00,-2.40e+00,-1.04e+00,
-4.12969e+00,-2.40e+00,-1.04e+00,
-4.12967e+00,-2.40e+00,-1.04e+00,
-4.12965e+00,-2.40e+00,-1.04e+00,
-4.12963e+00,-2.40e+00,-1.04e+00,
-4.12961e+00,-2.40e+00,-1.04e+00,
